date,comment,1_num,1_score,2_num,2_score,3_num,3_score,4_num,4_score,5_num,5_score,6_num,6_score,7_num,7_score,8_num,8_score
2023-09-14,618.0,1.0,0.6983999933333336,4.0,-1.3372566270533122,1.0,0.4912,1.0,0.8563928061224563,1.0,-0.7969052451523555,0.0,0.0,0.0,0.0,2.0,0.8288166688888887
2023-09-15,1545.0,6.0,1.5722945449189685,0.0,0.0,1.0,0.4967,0.0,0.0,6.0,0.09439390372366896,0.0,0.0,3.0,2.073102545876206,0.0,0.0
2023-09-16,1740.0,1.0,0.899599980000001,1.0,0.08545004687499413,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.2603817438016598,0.0,0.0,0.0,0.0
2023-09-17,2948.0,3.0,-0.40475550969136054,0.0,0.0,3.0,0.4796167129629604,0.0,0.0,0.0,0.0,1.0,0.15987223765432013,0.0,0.0,0.0,0.0
2023-09-18,2853.0,2.0,0.5892500477430498,0.0,0.0,2.0,0.8511169647241883,0.0,0.0,3.0,0.13813561974491206,2.0,-0.06033162258958985,0.0,0.0,4.0,1.4222787629237885
2023-09-19,439.0,0.0,0.0,0.0,0.0,3.0,-2.3337277189429044,0.0,0.0,7.0,-0.38752296252469143,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-20,248.0,2.0,-0.3766551033739753,2.0,-0.6858253794388041,1.0,0.42009445061728334,0.0,0.0,2.0,-0.5719,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-21,254.0,0.0,0.0,0.0,0.0,2.0,0.23406551849109242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-22,266.0,2.0,0.3652000624999921,0.0,0.0,1.0,0.20760003124999607,0.0,0.0,4.0,-2.0858998643750257,0.0,0.0,1.0,0.642257132653062,2.0,1.258434252445108
2023-09-23,268.0,1.0,-0.0129,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.767149940000012,0.0,0.0,0.0,0.0,2.0,0.9971
2023-09-24,650.0,2.0,-0.49714997395833466,4.0,-1.7665498200000362,1.0,0.99949990000002,0.0,0.0,1.0,0.7213222098765439,0.0,0.0,0.0,0.0,1.0,0.4183526357340719
2023-09-25,627.0,5.0,-0.5133368438759911,2.0,-0.3429726336088298,2.0,0.15695977267561212,0.0,0.0,2.0,-0.060165178145071385,0.0,0.0,3.0,2.3434537810650937,1.0,0.8879888456790171
2023-09-26,615.0,4.0,0.8455309803259622,3.0,-0.16921894030062418,1.0,0.37983889197530857,0.0,0.0,3.0,-2.3273997500000627,0.0,0.0,2.0,1.0271166669357639,2.0,0.05012383725623387
2023-09-27,2035.0,4.0,0.9871167809188717,0.0,0.0,4.0,0.4173774077716297,1.0,0.32164545867768557,10.0,-0.6339667646527406,3.0,0.10695099999899998,1.0,-0.7951888456790172,0.0,0.0
2023-09-28,1024.0,2.0,0.8971457285095366,0.0,0.0,2.0,-0.5160499643750047,0.0,0.0,2.0,-1.206799940000006,3.0,1.8018499166666806,0.0,0.0,0.0,0.0
2023-09-29,1531.0,2.0,0.8933,1.0,-0.9261213979591858,4.0,-0.23266589979020136,0.0,0.0,2.0,0.031982289255701124,2.0,0.17391825619834023,1.0,0.08695912809917011,1.0,-0.06266427551020445
