,date,vader_score,dict_score
0, ,0.99985,-0.026005054636002306
1,2023-07-30,-0.3545,-0.47169810430758297
2,2023-07-31,-0.7096,0.0
3,2023-08-02,0.42422000000000004,-0.2060436854651558
4,2023-08-03,0.3354333333333333,0.03803452604818166
5,2023-08-04,0.9920166666666667,0.22063115130733887
6,2023-08-05,0.2243666666666667,-0.05128204930966477
7,2023-08-06,0.9925,-0.11111110699588492
8,2023-08-07,0.3337333333333334,0.015022467314964807
9,2023-08-08,0.5319750000000001,-0.005929094957100062
10,2023-08-09,-0.11480000000000001,-0.05170942492200864
11,2023-08-10,0.9984666666666667,0.21520466771177513
12,2023-08-11,0.9943,0.2896969479250707
13,2023-08-12,0.9997,-0.26050419949156134
14,2023-08-13,0.9816,0.025466895970552073
15,2023-08-14,0.991,0.06799353887433146
16,2023-08-15,0.9560666666666666,-0.15862068362531412
17,2023-08-16,0.5383,-0.26358811296889145
18,2023-08-17,0.515775,-0.17037455107100685
19,2023-08-18,-0.026100000000000012,-0.4313725273452532
20,2023-08-21,0.9709,0.9999990000010001
21,2023-08-22,0.9984500000000001,0.11304573224870854
22,2023-08-23,-0.78045,-0.3749999531250059
23,2023-08-24,0.21400000000000002,0.21794871236028945
24,2023-08-25,0.9863200000000001,-0.04648692393548916
25,2023-08-26,0.338725,-0.3166475577363357
26,2023-08-27,0.9943,0.3333333111111126
27,2023-08-28,0.4387666666666667,0.3028027944660128
28,2023-08-29,0.014050000000000007,0.1851179628830275
29,2023-08-30,0.41835,0.10824275739939239
30,2023-08-31,0.99975,0.07142856938775516
31,2023-09-01,0.999325,-0.12002231146566089
32,2023-09-03,0.98805,-0.18465673964655216
33,2023-09-04,0.4147666666666667,-0.06560134348856676
34,2023-09-05,0.158,-0.17263426630189507
35,2023-09-06,0.7082,-0.30424209055460333
36,2023-09-07,-0.1871333333333333,-0.09722223423032118
37,2023-09-08,0.50125,0.00038194658171060436
38,2023-09-10,0.9997,0.7575757346189171
39,2023-09-11,0.99945,0.06756756665449234
40,2023-09-12,0.9696999999999999,0.2796922876702981
41,2023-09-13,0.7372000000000001,-0.03933933794720329
42,2023-09-14,0.24860000000000002,-0.39682522940295556
43,2023-09-15,0.7151,-0.32777776160494043
44,2023-09-16,0.5578,-0.8181817438016598
45,2023-09-17,0.007550000000000001,-0.5895424711999662
46,2023-09-18,0.8298571428571428,-0.1337859731823499
47,2023-09-19,0.12789999999999999,-0.2655677342147095
48,2023-09-20,-0.1294,0.004065078152874879
49,2023-09-22,0.30069999999999997,-0.2615384044970532
50,2023-09-24,0.36369999999999997,-0.6041666084114672
51,2023-09-25,0.8673500000000001,0.08666661271112959
52,2023-09-26,0.508475,-0.1788148752068445
53,2023-09-27,0.1649428571428572,0.031103539494565107
54,2023-09-28,0.4021333333333334,-0.2246906052739176
55,2023-09-29,0.31203333333333333,-0.2699300621324599
56,2023-09-30,0.9988,-0.06382978587596201
57,2023-10-01,0.99945,0.1815476149110687
58,2023-10-02,0.5093,-0.21526253548754348
59,2023-10-03,0.6638111111111111,-0.17174332796830863
60,2023-10-04,0.13676666666666668,-0.25360004727104046
61,2023-10-05,0.6449833333333334,-0.09385520102253875
62,2023-10-06,0.7254,-0.21570241215007216
63,2023-10-07,0.96245,-0.12455751843035404
64,2023-10-08,-0.08595999999999998,-0.3881501178954787
65,2023-10-09,-0.17525,-0.28446389999185867
66,2023-10-10,0.37682000000000004,-0.20594946127522618
67,2023-10-11,0.3378571428571429,-0.19091245719012734
68,2023-10-12,0.5667333333333334,-0.4163263242928296
69,2023-10-13,0.6884300000000001,-0.12966068512529313
70,2023-10-14,0.6907,-0.29999997074074536
71,2023-10-15,0.9982500000000001,-0.02823529132733585
72,2023-10-16,0.8031666666666667,-0.030399182281248216
73,2023-10-17,0.4227625,-0.1540475033542968
74,2023-10-18,0.44428333333333336,0.06721071637399906
75,2023-10-19,0.21822,-0.1815405991577101
76,2023-10-20,0.30745,-0.36129888178910097
77,2023-10-21,-0.05740000000000001,-0.45024569357383704
78,2023-10-22,0.9977666666666667,0.42114694006853753
79,2023-10-23,0.33878888888888886,-0.09812783958437638
80,2023-10-24,0.764,0.11484977419236694
81,2023-10-25,0.46399999999999997,-0.19139888997597784
82,2023-10-26,0.7368,-0.06898124154645935
83,2023-10-27,0.36874999999999997,-0.0598138493818147
84,2023-10-28,0.9963,-0.43553028670916794
85,2023-10-30,0.7263666666666667,-0.1536416634540672
