,date,vader_score,dict_score
0,2023-08-01,0.9243,0.11111110699588492
1,2023-08-02,0.374,-0.5333330811112362
2,2023-08-03,0.9977499999999999,-0.0458333294965281
3,2023-08-04,0.9974,0.599999880000024
4,2023-08-05,0.85765,-0.4569377769510782
5,2023-08-07,0.3298,-0.1492063371428584
6,2023-08-11,0.9927,0.23809517913834066
7,2023-08-13,0.964,-0.11111109876543349
8,2023-08-14,0.97845,0.1795665527418078
9,2023-08-15,0.9229,0.05882352595155729
10,2023-08-16,0.98055,0.2727270433885528
11,2023-08-17,0.5081249999999999,0.12003966943224208
12,2023-08-18,0.1226,-0.48148146364883465
13,2023-08-21,0.96775,-0.33333322685188105
14,2023-08-22,0.7315666666666667,-0.22222207407415429
15,2023-08-23,0.9968,-0.1428571224489825
16,2023-08-25,0.9934,0.09090908677685969
17,2023-08-28,0.9410000000000001,-0.04166662673612766
18,2023-08-29,-0.996,-0.12499999218750048
19,2023-08-31,0.9858,0.20971866140985507
20,2023-09-02,0.003200000000000036,-0.6765188541445921
21,2023-09-04,0.9864,0.2941176297577865
22,2023-09-05,0.5005999999999999,0.1277777603163603
23,2023-09-07,0.9391,0.45714235836784695
24,2023-09-09,0.99215,0.1999999900000005
25,2023-09-10,0.9673,-0.24999998437500096
26,2023-09-11,0.3716,-0.09090908264462885
27,2023-09-12,0.4817,0.17187497081939168
28,2023-09-13,0.969,0.0
29,2023-09-14,0.9985,0.7142856122449125
30,2023-09-15,0.5626,-0.10259104992823971
31,2023-09-17,0.7700499999999999,-0.49999997222222375
32,2023-09-19,0.9959,0.33333327777778704
33,2023-09-21,0.8555,-0.9999990000010001
34,2023-09-25,0.02124999999999999,-0.4300699111448002
35,2023-09-26,0.32830000000000004,-0.3904761372335675
36,2023-09-27,0.8178666666666666,-0.6811587529937354
37,2023-09-28,0.8679,0.33333327777778704
38,2023-09-29,0.9921,-0.8181817438016598
39,2023-10-01,0.96835,-0.49999950000050003
40,2023-10-02,0.92535,-0.41666661805556193
41,2023-10-04,0.53856,-0.1603921362638075
42,2023-10-05,0.7837142857142857,-0.05170061645087736
43,2023-10-06,0.7071333333333333,0.13408520557267267
44,2023-10-07,0.636,-0.22085325687579407
45,2023-10-08,0.98335,0.09523808922902531
46,2023-10-09,0.99205,-0.15873014514361417
47,2023-10-10,0.73585,-0.6342591502853929
48,2023-10-11,0.8444200000000001,0.19333331461111308
49,2023-10-12,0.7195199999999999,-0.1538094806525062
50,2023-10-13,0.99502,0.38628560324249966
51,2023-10-14,0.6893,-2.7777763894620833e-08
52,2023-10-15,0.9972,-0.24999998437500096
53,2023-10-16,0.8574166666666666,-0.23504268004421025
54,2023-10-17,0.96092,-0.07407406824417058
55,2023-10-18,0.9401333333333334,0.14083334285624538
56,2023-10-19,0.07522,-0.499288315848119
57,2023-10-20,0.36946,-0.02898566864294989
58,2023-10-21,-0.879,-0.5652173667296797
59,2023-10-22,0.948,-0.23076921301775286
60,2023-10-23,0.6232125,0.08531744551524545
61,2023-10-24,0.9297714285714286,-0.21088418879185516
62,2023-10-25,0.8689142857142856,0.11547606724716179
63,2023-10-26,0.34703333333333336,-0.3557420308115584
64,2023-10-27,0.44934285714285715,-0.04950524971363952
65,2023-10-29,0.2732,-0.9999990000010001
