,date,vader_score,dict_score
0,2023-07-30,0.9916,0.3043478128544429
1,2023-07-31,0.70736,0.11515150973370032
2,2023-08-02,0.6172666666666666,-0.04444444148148168
3,2023-08-03,0.8719142857142856,-0.044897817317927316
4,2023-08-04,0.9894333333333334,0.27892151181589936
5,2023-08-05,-0.8795,0.0
6,2023-08-07,0.9934,0.09128203202104228
7,2023-08-09,0.6161,0.48947365897507056
8,2023-08-10,0.49955,0.11904761337868507
9,2023-08-11,0.9938666666666668,0.24644941305436954
10,2023-08-12,0.9896,0.24999996875000394
11,2023-08-13,0.9811,-0.010101008060402317
12,2023-08-14,0.8961625,-0.07168730468670889
13,2023-08-15,0.9229,0.05882352595155729
14,2023-08-16,0.9772,0.7647055432527621
15,2023-08-17,0.9969000000000001,0.33834583127932993
16,2023-08-18,0.56738,-0.22597401509698128
17,2023-08-21,0.97324,-0.2512819672803213
18,2023-08-22,0.53035,-0.5937496347658119
19,2023-08-23,0.454025,-0.6874994765630029
20,2023-08-25,0.9934,0.09090908677685969
21,2023-08-26,-0.08074999999999999,0.225806293791245
22,2023-08-28,0.9410000000000001,-0.04166662673612765
23,2023-08-29,0.9868,-0.08888887703703828
24,2023-08-30,0.9965,-0.3846153550295881
25,2023-09-02,0.9943,0.0
26,2023-09-04,0.9864,0.2941176297577865
27,2023-09-05,0.8736833333333333,-0.14629627576866847
28,2023-09-06,0.9834,-0.33333329629630043
29,2023-09-07,0.9944500000000001,0.04047618822845815
30,2023-09-08,0.9864,-0.2222222098765439
31,2023-09-09,0.98495,0.4499999725000019
32,2023-09-10,0.9948,0.9999998750000157
33,2023-09-11,0.3716,-0.09090908264462885
34,2023-09-12,0.9959166666666667,0.09884559524512289
35,2023-09-13,0.06814999999999999,-0.3939393280532788
36,2023-09-14,-0.9349,-0.11111109876543349
37,2023-09-15,0.6562714285714285,-0.09828112459226465
38,2023-09-16,0.5578,-0.8181817438016598
39,2023-09-17,0.5393249999999999,-0.5055555278858039
40,2023-09-18,0.609575,-0.2077921375724096
41,2023-09-19,0.42945,-0.14102560881000303
42,2023-09-20,0.9925,-0.6923076390532585
43,2023-09-22,0.30184999999999995,-0.276190417324275
44,2023-09-23,0.9971,0.0
45,2023-09-24,0.06054999999999999,0.19999996000000797
46,2023-09-25,0.9136555555555554,0.21089096247324646
47,2023-09-26,0.60594,-0.1466666228889007
48,2023-09-27,0.19395714285714286,-0.4063489184482542
49,2023-09-28,0.37633333333333335,0.02222220518518936
50,2023-09-29,0.9745333333333334,-0.26553770569884877
51,2023-09-30,-0.0129,0.0
52,2023-10-01,0.9855333333333333,-0.03999999840000006
53,2023-10-02,0.6851928571428572,-0.20727887011912022
54,2023-10-03,0.7753142857142857,-0.09167302974808912
55,2023-10-04,0.2866944444444444,-0.4159541143913993
56,2023-10-05,0.7393772727272728,-0.11749628494104504
57,2023-10-06,0.8413583333333333,0.0329051942364253
58,2023-10-07,0.73666,-0.1739160700572085
59,2023-10-08,0.7682666666666667,0.011640211461325248
60,2023-10-09,0.31299374999999996,-0.34924262842985193
61,2023-10-10,0.7453318181818183,-0.27105983972301056
62,2023-10-11,0.65947,0.09666664804630164
63,2023-10-12,0.6854214285714286,0.03161264381010529
64,2023-10-13,0.754575,0.16518462422682129
65,2023-10-14,0.3818,-0.33333327777778704
66,2023-10-15,0.7952,0.11999990175005038
67,2023-10-16,0.8189941176470589,0.13452158120983407
68,2023-10-17,0.6554142857142857,-0.0005918226068157997
69,2023-10-18,0.6391136363636364,0.025472311825486683
70,2023-10-19,0.35842,-0.10670479657165959
71,2023-10-20,0.599372,-0.13050781959864952
72,2023-10-21,0.7057714285714286,-0.4909039805691627
73,2023-10-22,0.956575,-0.08974358337442517
74,2023-10-23,0.7591857142857142,0.08206598948349979
75,2023-10-24,0.8672481481481482,-0.04703891246428272
76,2023-10-25,0.48135714285714293,-0.12258435614226847
77,2023-10-26,-0.0058625000000000205,-0.6249996785716948
78,2023-10-27,0.3142684210526316,-0.028974061851060152
79,2023-10-28,0.9932333333333334,0.2615384460355037
80,2023-10-29,0.9736800000000001,0.29142836546958817
81,date,0.0,0.0
