,date,vader_score,dict_score
0,2023-07-31,0.9921,0.4545454132231443
1,2023-08-01,0.31145,0.3888886311730899
2,2023-08-02,0.3199,-0.403845661243103
3,2023-08-03,0.7692749999999999,-0.19166640170164284
4,2023-08-04,0.5188,-0.009778079251522728
5,2023-08-05,-0.19279999999999997,0.0
6,2023-08-06,0.96355,-0.39999976000012394
7,2023-08-07,0.85585,0.020271307484925866
8,2023-08-08,0.49639999999999995,-0.21376355778990297
9,2023-08-09,0.29288,0.21333321204944014
10,2023-08-10,0.9286,0.4166666180555612
11,2023-08-11,0.4215,-0.9999996666667778
12,2023-08-12,0.9896,0.24999996875000394
13,2023-08-14,0.89158,0.10560439475795802
14,2023-08-15,0.02405999999999999,0.04013222058109904
15,2023-08-16,0.53905,-0.11517856546715584
16,2023-08-17,0.6709333333333333,0.2473598291339416
17,2023-08-18,0.59904,-0.13479852463001057
18,2023-08-21,0.07072499999999998,-0.22527465561730153
19,2023-08-22,0.410875,-0.2792337497500783
20,2023-08-23,0.6614333333333333,0.03446276118435685
21,2023-08-24,0.125,0.636363578512402
22,2023-08-25,0.28394,-0.16484845357760214
23,2023-08-26,0.36938000000000004,-0.25066711987199114
24,2023-08-27,0.9962,0.27272726033057904
25,2023-08-28,0.4109428571428571,-0.25933705327101714
26,2023-08-29,0.9885,0.2200328313758326
27,2023-08-30,0.60745,-0.008063914957497578
28,2023-08-31,0.99605,0.43478252819787133
29,2023-09-01,0.98634,0.14519297147101345
30,2023-09-02,0.9943,0.0
31,2023-09-04,0.9885999999999999,-0.17845116695150245
32,2023-09-05,0.33,-0.03333333166666674
33,2023-09-06,0.9975,0.636363578512402
34,2023-09-07,0.06393333333333333,0.19298244598338002
35,2023-09-10,0.98105,0.3749999453125074
36,2023-09-12,0.8636333333333334,-0.014492766220579094
37,2023-09-13,0.47186666666666666,0.2996632845457954
38,2023-09-14,-0.2643,-0.5836255508423945
39,2023-09-15,0.550975,-0.23108834763075956
40,2023-09-16,0.73935,-0.7840908250258358
41,2023-09-17,-0.2821,-0.6999999340476267
42,2023-09-18,0.42745000000000005,-0.23979071151913744
43,2023-09-19,0.1396888888888889,-0.2435621287785231
44,2023-09-20,0.2116,0.07142856802721104
45,2023-09-21,0.5758749999999999,0.14685313269597672
46,2023-09-22,0.376225,-0.23404578257466346
47,2023-09-23,0.36718,0.19092432019614336
48,2023-09-24,0.3731,0.2814814465843679
49,2023-09-25,0.6759428571428572,-0.0205211643081125
50,2023-09-26,-0.16863333333333333,-0.28703699086935214
51,2023-09-27,-0.06447272727272725,-0.0659401224351709
52,2023-09-28,0.46279999999999993,0.04955436766030826
53,2023-09-29,0.5529,-0.24090884037215102
54,2023-10-01,0.9618,-0.11999999520000018
55,2023-10-02,0.6984,-0.3502414640394404
56,2023-10-03,0.5590727272727273,0.004803755289796748
57,2023-10-04,0.3440666666666667,-0.2670540003018141
58,2023-10-05,0.3393,-0.13928908782412674
59,2023-10-06,0.8196,0.3350874852880257
60,2023-10-07,0.78488,0.08095237760770986
61,2023-10-08,0.6531666666666667,0.12698412916666202
62,2023-10-09,-0.19545333333333334,-0.2695708181268524
63,2023-10-10,0.6075882352941177,0.0014870873137299095
64,2023-10-11,0.35068,-0.21583330235301573
65,2023-10-12,0.5271625,-0.279545423271354
66,2023-10-13,0.31001428571428574,-0.29924794472975647
67,2023-10-14,0.35534999999999994,-0.005952380846089074
68,2023-10-15,0.969775,0.16388887164159163
69,2023-10-16,0.8905166666666666,0.17150656597329259
70,2023-10-17,0.1295,0.05888906499769028
71,2023-10-18,0.3925,0.12004098033918735
72,2023-10-19,0.621525,0.14186330135803954
73,2023-10-20,0.43325714285714284,-0.2727757122718489
74,2023-10-21,0.505825,-0.3692454600143266
75,2023-10-22,0.6194333333333334,-0.3939393760330587
76,2023-10-23,0.419975,-0.03914965574925357
77,2023-10-24,0.5950642857142857,-0.006156435245668196
78,2023-10-25,0.22249000000000002,-0.0202113314568703
79,2023-10-26,0.6861083333333333,0.14850196748614225
80,2023-10-27,0.5869764705882353,0.11290663675506035
81,2023-10-28,0.9922666666666666,0.14925753737003658
82,2023-10-29,0.9657600000000001,0.1849255570097467
83,date,0.0,0.0
